#office_id	name
LISEL28AC	EL CORTE INGLES
MADEL28AE	EL CORTE INGLES
MADEL28AF	EL CORTE INGLES
MADEL28AB	EL CORTE INGLES
MADEL28AD	EL CORTE INGLES
BRUEL2100	EL CORTE INGLES
BUEEL21KY	EL CORTE INGLES
PAREL2476	EL CORTE INGLES
PAREL28AA	EL CORTE INGLES
MEXEL28AA	EL CORTE INGLES
SCLEL28CI	EL CORTE INGLES
CORG128AD	EL LAGO VIAJES
LAS1S210D	ELLEIPSIS INC.
BRMV128AG	EMPORIO TRAVEL CLUB
ISTLL28BE	ENTAS TURIZM
BUEG128BB	ENYTOUR
BUEG128BE	EQUINOXE S.A.
BIOEK28AB	EROSKI BIDAIAK
ISTLL28CC	ER-TUR TURIZM
ATL1S2139	ESC
ATL1S38AA	ESC LOYALTY
ZAZI12250	ESTANCIAS TOURS
LPGG128AB	ESTILO
TLLEE2803	ESTRAVEL LTD AMERICAN EXPRESS TRAVEL R/O
AUHEY08EY	ETIHAD AIRLINES
BTSCK27A1	ETN
QHBB228AD	E-TOUR AGENCIA DE VIAGENS E TURISMO LTDA
MIAAX2101	E-TRAVEL AERGO
SYDA82584	E-TRAVEL MANAGEMENT FAREXPERT
ATHGR28BF	E-TRAVEL SA
ISTLL28BT	ETS TUR - INTERNET
ISTLL28AJ	ETS TUR - KIZILTOPRAK INTERNET
ISTLL28CH	ETUR - INTERNET
CWBB228AC	EUROCLASS VIAGENS E TURISMO LTDA
SEA1S210S	EUROPE EXPRESS
XRYI12160	EUROSUR
RECB228AN	EUROTUR VIAGENS E TURISMO LTDA
FRAL121BA	EVEREST TRAVEL GMBH
MTYMX28AA	EXCEL TOURS MATRIZ
TCII12132	EXCELENCIA TOUR
MADI12820	EXCELSIOR
HOU1S38AK	EXCELSIOR TRAVEL & TOURS
CORG128AG	EXCURSIONES TURICENTRO
GVAC228ET	EXECUTIVE TRAVEL SA
QHVB228AD	EXECUTIVE VIAGENS E CAMBIO LTDA
BUHPD28AN	EXIMTUR
SYDEX3100	EXPEDIA
SYDEX3102	EXPEDIA
SYDEX3103	EXPEDIA
PAREX3401	EXPEDIA
AMSEX3301	EXPEDIA
AMSEX3302	EXPEDIA
AMSEX3303	EXPEDIA
AMSEX3401	EXPEDIA
AMSEX3402	EXPEDIA
AMSEX3403	EXPEDIA
AMSEX38BB	EXPEDIA
BEREX3302	EXPEDIA
BEREX3402	EXPEDIA
BEREX38AA	EXPEDIA
BEREX38BB	EXPEDIA
FRAEX38AA	EXPEDIA
LONEX3100	EXPEDIA
LONEX3102	EXPEDIA
LONEX3202	EXPEDIA
LONEX3301	EXPEDIA
LONEX3302	EXPEDIA
LONEX3303	EXPEDIA
LONEX38AA	EXPEDIA
LONEX38BB	EXPEDIA
MELEX38AA	EXPEDIA
MELEX38BB	EXPEDIA
MILEX3100	EXPEDIA
MILEX3102	EXPEDIA
MILEX3202	EXPEDIA
MILEX3301	EXPEDIA
MILEX3302	EXPEDIA
MILEX3303	EXPEDIA
MILEX38AA	EXPEDIA
PAREX3103	EXPEDIA
PAREX3104	EXPEDIA
PAREX3105	EXPEDIA
PAREX3302	EXPEDIA
PAREX3306	EXPEDIA
PAREX3307	EXPEDIA
PAREX3308	EXPEDIA
PAREX3402	EXPEDIA
PAREX3407	EXPEDIA
PAREX38AA	EXPEDIA
PAREX38AB	EXPEDIA
PAREX38BB	EXPEDIA
PAREX38CC	EXPEDIA
SEAEX38AA	EXPEDIA
SEAEX38BB	EXPEDIA
SYDEX3101	EXPEDIA
SYDEX3107	EXPEDIA
SYDEX38AA	EXPEDIA
BEREX3301	EXPEDIA
BEREX3303	EXPEDIA
BEREX3401	EXPEDIA
BEREX3403	EXPEDIA
PAREX3403	EXPEDIA
SYDEX3104	EXPEDIA
SYDEX3105	EXPEDIA
SYDEX3106	EXPEDIA
LONEX3402	EXPEDIA
LONEX3403	EXPEDIA
LONEX3401	EXPEDIA
MADEX38BB	EXPEDIA
PAREX3301	EXPEDIA
PAREX3303	EXPEDIA
PAREX3406	EXPEDIA
PAREX3408	EXPEDIA
MILEX38BB	EXPEDIA
MILEX3401	EXPEDIA
MILEX3402	EXPEDIA
MILEX3403	EXPEDIA
MADEX38AA	EXPEDIA
AKLEX38AA	EXPEDIA
AMSEX38AA	EXPEDIA
SYDEX38BB	EXPEDIA
BRUEC38DD	EXPEDIA
LONEC38DD	EXPEDIA
PAREC38DD	EXPEDIA
PAREC38FF	EXPEDIA
MUCEC38DD	EXPEDIA
ACCG82801	EXPERTRAVEL AND TOURS
MAFAG31EV	EXPERTS IN TRAVEL CONSULTING
LJUS32221	EXPLORA D.O.O.
BUEG128AY	EXPRINTER
POAB228AF	EZT-OFICINA DE TURISMO AG. DE VGNS LTDA
LONFR38AB	FARECAST
LONU122YP	FARESEEKER WITHOUT NEGO FARES OFFICE ID
LONDT28AB	FCM - AMADEUS UK
CPHFD28AA	FDM TRAVEL - API
MADI128ZZ	FELGA VIAJES INTERNET
NYC1S21J7	FERNANDEZ TRAVEL
BERLB28BJ	FIDES REISEN GMBH&CO KG
LONFC3100	FIRST CHOICE
LONFC3101	FIRST CHOICE
MAFAG310W	FIRST CHOICE CRUISES
ICT1S210H	FIRST NATIONAL TRAVEL
ICT1S38AB	FIRST NATIONAL TRAVEL
PRGCK2796	FISCHER  API
PRGCK2799	FISCHER  API
BERLW21SX	FLIGHT ONE
WAWPQ28BS	FLIGHT PL CENTRUM BILETOW LOTNICZYCH
LONZS2100	FLIGHT.CO.UK
LONZS28TZ	FLIGHT.CO.UK
CPHFM38FD	FLIGHTCENTRE
CPHFM38FC	FLIGHTCENTRE
LONU128FD	FLIGHTDIRECTORS.COM
LONU122FE	FLIGHTLINE ESSEX
LONU128FE	FLIGHTLINE ESSEX
AMSN228AS	FLITE REPS
BTSCK27B9	FLORA TOUR & TRAVEL S.R.O. API
RECB228AF	FLORESCER TURISMO LTDA
WAWPQ28AT	FLY AWAY TRAVEL SP. Z O. O.
MUCL12174	FLY GMBH
PRGCK2789	FLY UNITED
MMAS128AA	FLYGHANSA - AMIGO
GOTS128AP	FLYGSPEC.GOTEBORG/GAMLESTADEN AB
AGPS128FO	FLYING OFFICE
CPHS128FO	FLYING OFFICE
SAORZ28B1	FLYTOUR BUSINESS TRAVEL
EWR1S21FR	FOX TOURS & TRAVEL INC.
FMOLB28AL	FPS
TLSFR28DP	FRAM PRODUCTION
TLSFR28BB	FRAM VOYAGES
RIOB228B8	FREEDAYS TOUR VIAGENS E TURISMO LTDA ME
STOFY24AA	FRITIDSRESOR F
HOU1S212N	FROSCH INTERNATIONAL TRAVEL
MUCL12156	FROSCH TOURISTIK
MUCL121MT	FROSCH TOURISTIK
MUCL1213X	FTI
MUCL121HX	FTI
LNZL128AF	FTI
WAWPQ28BN	FURNEL TRAVEL INTERNATIONAL
SINGP2382	G S TRAVEL PTE LTD
PBI1S213N	GAMA TOURS
LPAI128AR	GEAT
KELL1213Y	GEBECO GMBH & CO.KG
LONU128GG	GEM TRAVEL
PBI1S38AM	GENERATIONS TRAVEL, INC.
AKLNZ28AD	GILPIN TRAVEL
CLO6C2307	GLOBAL BLUE REPRESENTACIONES S.A.
FLL1S211K	GLOBAL MARINE TRAVEL
MCO1S2153	GLOBAL TRAVEL INTERNATIONAL, INC.
CIC1S2102	GLOBAL TRAVEL TRENDS
MCO1S38AF	GLOBAL TVL INTL INC
IXEIS3101	GLOBE INTERNATIONAL TRAVELS (IXE)
BDL1S38AA	GLOBE TRAVEL SERVICE
CID1S2101	GLOBE TRAVELS
YVRC4210X	GLOBESPAN TRAVEL LTD
TLLEE28CC	GO TRAVEL CASSANDRA
PARG92500	GO VOYAGES
MANG02102	GOLD MEDAL
MANG028AA	GOLD MEDAL
MANU12103	GOLD MEDAL
MANG028AB	GOLD MEDAL
KTWPQ28AA	GORNOSLASKIE TOWARZYSTWO LOTNICZE SA
OSLFS28AE	GOTOGATE
STOFS28GG	GOTOGATE
EWR1S38AH	GRAYCAR TRAVEL
QYDPQ28AA	GRUPA TRAVEL SP. Z O. O.
STOS12482	GTM (GLOBAL TRAVEL MANAGEMENT)AB
PRGCK2780	GTS
PRGCK27B5	GTS
PRGCK27B4	GTS
PRGCK2794	GTS
BUHPD28AA	GTS
ATLG32100	GTT
HOUG32109	GTT
HOU1S210E	GTT
BUEG128AD	GUIDI VOYAGE
SAOB228BH	H SILVEIRA TURISMO LTDA
TLVI32286	HADAKA HATISHIM L.T.D.
MADHC28AA	HALCON VIAJES
ZRHC228BC	HAPIMAG TOURISTIK AG (VIRTUELL)
NYC1S2139	HARI WORLD TRAVEL
OSLHE28AB	HEITMANN TRAVEL AS
OSLHE28AA	HEITMANN TRAVEL MULTI AERGO
BUEG128B0	HI FLY TRAVEL
ALCHI28AA	HISPANIA - INTERNET
FRAL121BX	HITCHHIKER GMBH
FRAL1211S	HITCHHIKER GMBH
BUDHU28XY	HOGG ROBINSON
SZGER28AD	HOGG ROBINSON
PARER2100	HOGG ROBINSON
CGNER28AN	HOGG ROBINSON
BERER218P	HOGG ROBINSON
MUCER28BL	HOGG ROBINSON
BREER28KF	HOGG ROBINSON
HELBA2883	HOGG ROBINSON
HELBA28HJ	HOGG ROBINSON
HELBA28AN	HOGG ROBINSON
BGOS128AB	HOLBERG TRAVEL
HAGN228AB	HOLCAR (INTERNET)
KRPS128AA	HOLSTEBRO REJSECENTER - AMIGO PLUS
KRPS128AC	HOLSTEBRO REJSECENTER - TRAVELMARKET/API
OSLS128AK	HOME TOUR AMIGO
MADI12342	HOTELPLEASE
CHCHF3100	HOUSE OF TRAVEL
BAHBN38AA	HOUSE OF TRAVEL
MIA1S38AK	HOUSE OF TRAVEL
CHCHF2100	HOUSE OF TRAVEL
OSLBA28AF	HRG NORDIC
MMABA2263	HRG NORDIC
STOBA28AD	HRG NORDIC
CPHBA28AB	HRG NORDIC
OSLBA28AG	HRG NORDIC
STOBA28AB	HRG NORDIC
OSLBA28AA	HRG NORDIC
GOTBA28AV	HRG NORDIC
ZRHER2101	HRG NORDIC
BRCG128AA	HUILEN VIAJES
YVRC438AE	HUME TRAVEL CORP.
YTOC4211G	HUNTINGTON TRAVEL
LONPV313L	IAN ALLAN TRAVEL
LONPV38AB	IAN ALLAN TRAVEL
ISTLL28BR	IDA TURIZM - HARIKAFIYAT
QLQIC2765	ILTRIDA
ALCI12131	IMAGENES
PARTQ288A	IMPACT VOYAGES
PHX1S2141	INCENTIVE CONNECTION TRAVEL INC.
STOS128AY	INDIACENTER IN SWEDEN AB - API
AMSUG28AC	INSPIRATION TRAVEL
PRGCK2784	INTERCONTACT
RIOB228B6	INTERNATIONAL GREEN TOUR TURISMO LTDA
IAH7138AA	INTERNATIONAL TOURS OF HOUSTON
EWR1S38AE	INTERNATIONAL TVL SYSTEMS
PARAF08AA	INTERNET AIRFRANCE.FR
MUCWW28AA	INTERNET NDT DEMO & TEST OFFICE
CASAT08AA	INTERNET RAM
IAH1S38AF	INTRA TOURS
MDEZ128AJ	INVERSIONES UNIVIAJES PPAL
BRQCK27C1	INVIA.CZ API
MUCLB28BK	ISARIA VERKEHRSGESELLSCHAFT
ISTLL28CG	ISILTUR TURIZM
JMKGR28AA	ISLAND MYKONOS TRAVEL
TLVI32139	ISSTA
TLVI32197	ISSTA
TLVI32252	ISSTA
BRUBG28IS	ISTC OID
MANU128TC	ITC TRAVEL
SAOB228BC	J/B SISTEMA DE VIAGENS LTDA
SSAB228AJ	JACARANDA VIAGENS E TURISMO LTDA
STOS128JT	JADE TRAVEL
PRGCK2797	JAPAN TRAVEL  API
FIH282816	JEFFERY TRAVEL
SYDA82552	JETABROAD
STOMZ38JW	JETWEB
SNA1S212Q	JOYSTAR, INC
TLLMK28AC	KALEVA TRAVEL
TLLMK28AD	KALEVA TRAVEL
VNOMK28WB	KALEVA TRAVEL
HELMK2874	KALEVA TRAVEL
HELMK28BL	KALEVA TRAVEL
ISTLL28BN	KAPADOS TUR
ESSKR210K	KARSTADT QUELLE AG
ESSKR210A	KARSTADT QUELLE AG
HPNKK38AA	KAYAK HQ
LONKK38KA	KAYAK UK
LONKT3159	KEY TRAVEL
LONU128AH	KEY TRAVEL
UTCUG28AA	KINGSTON TRAVEL
EASI128AF	KOBA TOURS
MEXMX28AJ	KOCH OVERSEAS - TQ3 IN-PLANT NESTLE
RIXLA28AL	KOLUMBUS
RIXLA28AI	KOLUMBUS
KSCCK27A4	KOLUMBUS
LJUS32112	KOMPAS LUFTHANSA CITY CENTER
VNOLJ2822	KRANTAS TRAVEL
ATHGR28AS	KRONOS HOLIDAYS
CPHDP28AA	KUONI DANMARK - PLANITGO
BUEG128AK	LAN Y KRAMER
CLE1S38AB	LANDFALL TRAVEL
SDQ1S38AD	LARIMAR TOURS
AMSZB28AA	LASTMINUTE
AMSZB28NP	LASTMINUTE
AMSZB28XX	LASTMINUTE
BCNZB28AA	LASTMINUTE
BCNZB28AM	LASTMINUTE
BCNZB28NP	LASTMINUTE
BCNZB28XX	LASTMINUTE
BRUZB28AA	LASTMINUTE
BRUZB28AM	LASTMINUTE
BRUZB28NP	LASTMINUTE
CPHZB28AA	LASTMINUTE
CPHZB28BA	LASTMINUTE
DFWZB28AM	LASTMINUTE
DUBZB28AA	LASTMINUTE
DUBZB28AM	LASTMINUTE
DUBZB28NP	LASTMINUTE
DUBZB28XX	LASTMINUTE
LONZB28AA	LASTMINUTE
LONZB28AB	LASTMINUTE
LONZB28AC	LASTMINUTE
LONZB28AD	LASTMINUTE
LONZB28NP	LASTMINUTE
LONZB28XX	LASTMINUTE
MILZB28AA	LASTMINUTE
MILZB28AM	LASTMINUTE
MILZB28NP	LASTMINUTE
MILZB28XX	LASTMINUTE
MUCZB28AA	LASTMINUTE
MUCZB28AM	LASTMINUTE
MUCZB28NP	LASTMINUTE
MUCZB28WL	LASTMINUTE
OSLZB28AA	LASTMINUTE
OSLZB28BA	LASTMINUTE
PARZB28AA	LASTMINUTE
PARZB28AB	LASTMINUTE
PARZB28AC	LASTMINUTE
PARZB28AM	LASTMINUTE
PARZB28NP	LASTMINUTE
PARZB28XX	LASTMINUTE
STOZB28AA	LASTMINUTE
STOZB28AB	LASTMINUTE
STOZB28NP	LASTMINUTE
STOZB28XX	LASTMINUTE
SYDZB28AA	LASTMINUTE
SYDZB28NP	LASTMINUTE
SYDZB28XX	LASTMINUTE
BCNZB28JK	LASTMINUTE
BRUZB28XX	LASTMINUTE
STOZB28BA	LASTMINUTE
SYDA82585	LASTMINUTE
MUCZB28XX	LASTMINUTE
GVAZB28AM	LASTMINUTE
MADI1376I	LATINOEXPRESS
MADI1372J	LATINTOURS
RIXLA28AM	LATVIA TOURS INTERNET
SVGBE2162	LAVPRISFLY.NO
POS1S38AA	LAZZARI & SAMPSON TRAVEL SVC, LTD
MADLE2287	LEPANTO
ANKLL28AA	LETON TURIZM
TUCG128AA	LEVY'S TOUR
STOS12136	LINDERS
STOS128AU	LINDERS
JKGLI28AA	LINGMERTHS RESEBYRA
JKGLI28LF	LINGMERTHS RESEBYRA
FDHC328AB	LINZGAU-REISEBUERO GMBH
BFEC328AD	LIPPE-REISESERVICE GMBH
BUEG128AG	LLOYD TRANSATLANTICO
AMSLO08AA	LOT POLISH AIRLINES
ATHLO08AA	LOT POLISH AIRLINES
BRULO08AA	LOT POLISH AIRLINES
CPHLO08AA	LOT POLISH AIRLINES
DUBLO08AA	LOT POLISH AIRLINES
FRALO08AA	LOT POLISH AIRLINES
HELLO08AA	LOT POLISH AIRLINES
IEVLO08AA	LOT POLISH AIRLINES
LONLO08AA	LOT POLISH AIRLINES
MADLO08AA	LOT POLISH AIRLINES
NYCLO08AA	LOT POLISH AIRLINES
OSLLO08AA	LOT POLISH AIRLINES
PARLO08AA	LOT POLISH AIRLINES
PRGLO08AA	LOT POLISH AIRLINES
RIXLO08AA	LOT POLISH AIRLINES
ROMLO08AA	LOT POLISH AIRLINES
SOFLO08AA	LOT POLISH AIRLINES
STOLO08AA	LOT POLISH AIRLINES
TLLLO08AA	LOT POLISH AIRLINES
TLVLO08AA	LOT POLISH AIRLINES
VIELO08AA	LOT POLISH AIRLINES
VNOLO08AA	LOT POLISH AIRLINES
WAWLO08AA	LOT POLISH AIRLINES
YTOLO08AA	LOT POLISH AIRLINES
ZRHLO08AA	LOT POLISH AIRLINES
MOWLO08AA	LOT POLISH AIRLINES
LONU128BA	LOTUS INTERNATIONAL
KTWPQ28AB	LOTY & TURYSTYKA
STRL128AQ	L'TUR
STRL12192	L'TUR
STRL121E6	L'TUR
STRL12396	L'TUR
SSAB228AD	LUAR AGENCIA DE VIAGENS LTDA-LUATUR
RECB228AD	LUCK VIAGENS E TURISMO LTDA
FRAL128AW	LUFTHANSA CITY CENTER
ACEI12157	LUTONS TRAVEL
KULMY28B2	M S STAR TRAVEL AGENCIES
NICC028AB	M&E GETAWAY2 (CYPRUS) LTD
ASUY228AA	M.I. TURISMO
LAX1S3101	M2B WORLD
CUR1S2107	MADURO TRAVEL (CURACAO) INC.
JNBZA28MA	MAGIC TRAVEL FOURWAYS
POAB228AE	MALAS E BAGAGENS AGCY VGNS E TUR LTDA
KULMY28A5	MALAYSIAN HARMONY TOURS & TRAVEL SDN BHD
AARS128MT	MANGAARD TRAVEL GROUP - AERGO SME
BUEG128BM	MANHATTAN
MZLZ128AB	MANIZALES TOURS
CWBB228AD	MANSOUR TURISMO LTDA
MADCE2662	MAPFRE
ISTLL28BM	MARCO POLO TURIZM
RTMN22802	MARITON AIR TRAVEL
MADMR2003	MARSANS
VLCMR2282	MARSANS
MADMR2450	MARSANS
MADMR28AA	MARSANS
MADMR28AG	MARSANS
MADMR28AB	MARSANS
BUHPD28AF	MARSHAL TURISM
FLL8B38AA	MARTIN TRAVEL
ROA1S210G	MARTIN TRAVEL
HELA228BP	MATKAKETJU OY
HELA228CH	MATKAPORSSI OY
HELMV28DA	MATKA-VEKKA OY
RDUMA38AA	MAUPIN TRAVEL, INC
RDUMA3101	MAUPIN TRAVEL, INC.
MOWR2255H	MAX AVIA
ATHGR28AC	MAYFAIR TRAVEL
FRAL128BV	MC FLIGHT
FRAL1215G	MC FLIGHT
FRAL121QK	MC FLIGHT
XOKC42105	MCTAVISH TRAVEL
BRUBY28AA	MEMBERSHIP TRAVEL SERVICES
SKGGR28AA	MEMPHIS TRAVEL
LNSMD2101	MENNO TRAVEL SERVICE, INC.
YTO4M2100	MERIT TRAVEL GROUP
YYZ4M38AA	MERIT TRAVEL GROUP
YTO4M2102	MERIT TRAVEL GROUP
YTO4M210K	MERIT TRAVEL GROUP
RTMUG28AA	MERK TRAVEL
DUSL128AG	METRO
MRDV128AG	METRO
BOS1S38B5	METRO
ISTLL28AO	METRO
MEXMX18AA	MEXICANA AIRLINES
SAOB228BA	MFM BRASIL AGENCIA E TURISMO LTDA
MIA1S2SMC	MIAMI SMC TEST OFFICE
SJO1S38AB	MIKI TRAVEL AGENCY
BUHPD28AG	MILLENIUM TOUR
FCA1S2102	MISSION VALLEY TRAVEL
LAX1S21ZJ	MONARCH TRAVEL SERVICES
PMII12202	MONDADORI
BSBB228AQ	MONEY TURISMO LTDA
YYZC438AC	MORENO TRAVEL
MBS1S2102	MORLEY TRAVEL
MBS1S38AA	MORLEY TRAVEL
YTOC4212A	MOSAIC TOUR CONSULTANTS INC
LAX1S38AA	MTOM TOURS
RICMD2101	MTS TRAVEL
SINGP28BB	MUHIBBAH TRAVEL TOURS & TRADING PTE LTD
AMSN2211Z	MUNCKHOF
EINN22107	MUNCKHOF BUSINESS TRAVEL
EINN228AD	MUNCKHOF BUSINESS TRAVEL
SJO1S38AH	MUNDIRAMA, S A
PEIZ128AA	MUNDIVIAJES SUC TMO POR COLOMBIA
STOMZ38AB	MZ TRAVEL
STOMZ38AF	MZ TRAVEL
STOMZ38GT	MZ TRAVEL
BRQCK2798	NATOUR API
PARTQ288C	NAVIGANT INTERNATIONAL FRANCE
TCII12147	NECATOURS
SNAAG312P	NED TRAVELS, LLC
MADI1315J	NEGOTOURS
TLVI32195	NET TRAVEL FLY
SNAAG312R	NEW HORIZON TRAVEL GROUP
BHIG128AA	NIKANT TOUR
ISTLL28BL	NILA TURIZM - INTERNET
RIOB228AX	NMC AMDEUS RIO
PRGCK2781	NMC PRAGUE API
HELA228DE	NOKIA E-TRAVEL MANAGEMENT
CORG128AB	NOMADE TURISMO
PARA128FF	NONE
CPHBA28CG	NORDEA BANK DANMARK A/S - AERGO
PARF52003	NOUVELLES FRONTIERES
PARF52222	NOUVELLES FRONTIERES
PARF52224	NOUVELLES FRONTIERES
PARF52422	NOUVELLES FRONTIERES
PARF52423	NOUVELLES FRONTIERES
PARF52424	NOUVELLES FRONTIERES
PARF52623	NOUVELLES FRONTIERES
PARF52624	NOUVELLES FRONTIERES
PARF52724	NOUVELLES FRONTIERES
PARF52223	NOUVELLES FRONTIERES
PARF52323	NOUVELLES FRONTIERES
PARF52324	NOUVELLES FRONTIERES
PARF52322	NOUVELLES FRONTIERES
PARF52723	NOUVELLES FRONTIERES
PARF52722	NOUVELLES FRONTIERES
PARF52524	NOUVELLES FRONTIERES
PARF52523	NOUVELLES FRONTIERES
PARF52622	NOUVELLES FRONTIERES
PARF52522	NOUVELLES FRONTIERES
MUCLB28BN	NOVA REISEN GMBH
GSOLN2100	NOVANT HEALTH
BLQLW28BS	NUOVA PLANETARIO SPA
PRGCK2795	ODEON
VIEVB38AA	OESTERREICHISCHES VERKEHRSBUERO AG
RIXS128AL	OFFICE ID NOT FOUND
BSBB228AP	OFFICE ID NOT FOUND
LONPV317A	OFFICE ID NOT FOUND
NYC1S38AH	OFFICE ID NOT FOUND
RECB228AE	OFFICE ID NOT FOUND
RIOB228AV	OFFICE ID NOT FOUND
SAOB228BB	OFFICE ID NOT FOUND
VIELB28BT	OFFICE ID NOT FOUND
VITI12318	OFFICE ID NOT FOUND
SCLQ128TN	OFFICE INTERNET ACTION TRAVEL NET
SCLQ128TU	OFFICE INTERNET TURAVION
PRGCK2783	OK TOURS  API
HELA228DH	OK-MATKAT OY
MILIG3497	OLYMPIA VIAGGI
XSZP22105	ONDA COSTA
DTW1S215A	ACO US
HOU1138AA	ACO US
HOU1S2128	ACO US
LAX21S21B8            ACO US
LAS1S212K	ACO US
NYCMI2102	ACO US
MAF1S2100	ACO US
PAR0308AA	ONEWORLD INTERNET
BRE0308AA	ONEWORLD INTERNET
BRU0308AA	ONEWORLD INTERNET
AMS0308AA	ONEWORLD INTERNET (WO1687144)
BTSCK27C3	ONEWORLD TRAVEL
BCNON3210	ON LINE TOURS
MAOB228AJ	OPCAO TURISMO LTDA
MADI13609	OPEN VIAJES
MADI13687	OPEN VIAJES
BEROP31DT	OPODO
BEROP38AF	OPODO
BEROP38BB	OPODO
BEROP38CF	OPODO
LONOP3100	OPODO
LONOP3106	OPODO
LONOP38AW	OPODO
LONOP38AA	OPODO
LONOP38BB	OPODO
LONOP38CC	OPODO
PAROP38AA	OPODO
PAROP38BB	OPODO
PAROP38CC	OPODO
ROMOP3104	OPODO
ROMOP38AA	OPODO
ROMOP38AC	OPODO
ROMOP38CC	OPODO
ROMOP38AW	OPODO
BEROP38AW	OPODO
LONOP38AS	OPODO
BEROP38BA	OPODO
LONU128BW	ORACLE CORPORATION UK LTD
KULMY28B1	ORANGE HOLIDAY WORLD SDN BHD
SAOB228AK	ORGANIZACAO OMEGA S/C LTDA
RRSS128AA	ORKIDEEKSPRESSEN OESTERDAL
LONU128OT	OURS TRAVEL SERVICES
ISTLL28AK	OYAK TURIZM - INTERNET
MELA828CD	PACESETTER TRAVEL SERVICES(INTERNET OFF)
ATHGR28AE	PACIFIC TRAVEL
BCNI12826	PACIFICO
SCQI12862	PACO
WROPQ28AA	PAGART TOUR SP. Z O.O.
MEXMX28AK	PALACIO DE HIERRO
SKGGR28AB	PALANDJIAN WORLD LTD
HERGR28AA	PALEOLOGOS TRAVEL&SHIPPING ENTERPRISES
PBI1S2104	PALM COAST TRAVEL
ODBI12302	PALMASUR
SOFLZ2817	PAN TOURS
CLOZ128AE	PANTURISMO SUC NORTE
MAOB228AL	PARADISE TURISMO E PASSAGENS LTDA
BUHPD28AJ	PARALELA 45 TURISM
LEII12810	PARIS
CCSV128AB	PASSARINI SUAREZ C A
MTYMX28AE	PAXTOURS 1
WAWPQ28BF	PBP PLOCK SP. Z O.O.
QKIPQ28AA	PBP SP. Z O.O.
LOSN82801	PEACOCK TRAVELS AND TOURS
BUHPD2645	PERFECT TOUR
AMSUG28AJ	PERFECT TRAVEL
ISTC328AS	PE-TOUR TRAVEL AGENCY
DCA1S2192	ACO US
LAX1S21UN	ACO US
SYDA82289	PINPOINT TRAVEL GROUP
SYDA82365	PINPOINT TRAVEL GROUP
RIAB228AA	PLANALTO TURISMO LTDA
OSLS128PL	PLANITGO
VNOLJ2824	PLUS
BNE1A08AA	PM 1ARES TEST OFFICE
KULMY28A7	PNL TRAVEL & TOURS SDN BHD
PRGCK28A2	POLLUX TRADING
AJU2T28AA	PONTAL TURISMO LTDA
RECB228AH	PONTESTUR AGENCIA DE VIAGENS LTDA
RECB228AG	PONTUAL AGENCIA  VIAGENS E TURISMO LTDA
STOTK2API	POOL OFFICE FOR BASSET POS
GLAPM32PT	PORTMAN TRAVEL (ONLINE FULFILMENT)
BHIG128AB	PORTUS TRAVEL
STOBA28AK	PRAKTIKERTJANST AB
TPA1S213U	PRESTIGE TRAVEL SERVICES, INC.
SINPR3100	PRICELINE
HKGPR3100	PRICELINE
HKGPR3101	PRICELINE
TPEPR3100	PRICELINE
HKGPR3102	PRICELINE
ROMIG3302	PRIMARETE C/O AKINDO VIAGGI
LONUK2500	PRO WEB BRITISH AIRWAYS PROJECT
LIMPE28AR	PROCESA E TRAVEL AMIGO
GDLMX28AF	PROMOCIONES TURISTICAS MARPLAY
MADI1312B	PRYSATOURS
BKK1A01EF	PSG AMADEUS ASIA LTD
WAWC32102	PTH SUPERTOUR
WAWC328AA	PTH SUPERTOUR
BUEG1218T	PUNTA DEL SOL
WAWPQ28AW	PW BOKKA SP Z O.O. A.T.  SIGMA
SYDQF08YY	Q2B ONLINE BOOKINGS
SYDQF08ZZ	Q2B ONLINE BOOKINGS
SYDQF0Q2C	Q2B ONLINE BOOKINGS
ISTLL28AC	QUATTRO TURIZM - INTERNET
BUEG128AS	QUIAN TOURS
MAFAG31FK	QUINN TRAVEL SERVICES
RIOB228AA	R&R TOUR  AGENCIA TESTE INTERNET
CPQB228AD	R.L.L. TUR-VGNS E OPERACOES TURISTICAS
GVAWL28AD	R@TES
BCNRK2002	RACC
DCAWO2100	RADIUS THE GLOBAL TRAVEL COMPANY
WAWPQ28AZ	RAINBOW TOURS
BUEG128BN	RAZA TRAVEL
MIARN2110	RCCL/KINETICS BPR
BTSCK27A0	REDITOUR API
MUCLB28BJ	REISE - ECK
FRALB28BP	REISEBUERO
CGNLB28AL	REISEBUERO
AAHLB28AB	REISEBUERO
NUELB28AJ	REISEBUERO
UWPLB28AE	REISEBUERO
STRLB28CN	REISEBUERO
BREHL28AC	REISE-SERVICE-CENTER AUF BAHN.DE
QSEB228AB	REMATUR VIAGENS E TURISMO LTDA - ME
SYDQF0980	RESERVATIONS HELP DESK
GOTRE28AA	RESIA
FLL1S216L	REVELEX
ATL1S2157	RHT
ATL1S38AM	RHT
DXBAD38AC	RIDA INTERNATIONAL  TOURISM
CPTZA28VA	ROOMS FOUR AFRICA
MIARN2102	ROYAL CARIBBEAN CRUISES LTD.
FLL1S38AH	ROYAL CLUB VACATIONS
FLL1S38AC	ROYAL CLUB VACATIONS
KAJA228DF	RTG READY TO GO
SJO1S38AL	RTM
MVDUY28AZ	RUMBO
MADRM3001	RUMBO
SCLQ128AA	RUMBO
GYEE128AA	RUMBO
